output_nclust_3_data_id_7_true_nClust_3	-1320.062764	14.513460	-1302.678384	31.897840	-1320.922780	13.653444	-425.616590	908.959634	-442.008396	892.567828

output_nclust_3_data_id_8_true_nClust_3	-1248.059804	15.348788	-1229.909854	33.498738	-1248.624409	14.784183	-352.104403	911.304189	-369.013931	894.394661

output_nclust_3_data_id_9_true_nClust_3	-1318.253741	14.276763	-1298.626270	33.904234	-1319.936336	12.594169	-421.766364	910.764140	-441.063154	891.467350

output_nclust_3_data_id_10_true_nClust_3	-1220.643548	12.960785	-1195.807472	37.796861	-1221.683172	11.921160	-317.057986	916.546346	-341.100321	892.504011

output_nclust_3_data_id_11_true_nClust_3	-1224.764266	14.922154	-1207.554436	32.131983	-1227.911113	11.775306	-331.379133	908.307287	-349.934584	889.751835

output_nclust_3_data_id_12_true_nClust_3	-1284.297923	14.936138	-1262.924677	36.309385	-1285.691145	13.542916	-387.420137	911.813924	-408.132116	891.101946

output_nclust_3_data_id_13_true_nClust_3	-1242.056256	15.070935	-1219.667368	37.459823	-1244.807316	12.319875	-342.849471	914.277720	-366.130110	890.997081

output_nclust_3_data_id_14_true_nClust_3	-1185.177375	14.060672	-1162.068040	37.170007	-1187.285181	11.952867	-283.636825	915.601222	-306.750751	892.487296

output_nclust_3_data_id_15_true_nClust_3	-1249.200948	14.978142	-1230.813981	33.365109	-1250.793897	13.385194	-352.614079	911.565012	-370.815606	893.363485

output_nclust_3_data_id_16_true_nClust_3	-1397.683395	15.849260	-1384.138136	29.394519	-1399.056874	14.475781	-511.975272	901.557383	-524.828645	888.704010

output_nclust_3_data_id_17_true_nClust_3	-1248.726294	14.965171	-1227.685279	36.006186	-1249.553455	14.138010	-349.931945	913.759520	-369.774141	893.917324

output_nclust_3_data_id_18_true_nClust_3	-1192.431788	14.011656	-1169.490635	36.952808	-1193.452418	12.991025	-293.758090	912.685353	-315.656917	890.786526

output_nclust_3_data_id_19_true_nClust_3	-1366.640729	14.819821	-1348.402906	33.057643	-1368.039210	13.421339	-470.024446	911.436104	-487.655657	893.804892

output_nclust_3_data_id_20_true_nClust_3	-1243.769133	15.413346	-1227.952174	31.230305	-1245.285272	13.897208	-354.684036	904.498443	-369.601243	889.581236

output_nclust_3_data_id_21_true_nClust_3	-1350.423895	16.158070	-1335.057269	31.524696	-1351.830256	14.751709	-456.909617	909.672348	-471.794613	894.787351

output_nclust_3_data_id_22_true_nClust_3	-1373.310909	15.307010	-1360.051343	28.566576	-1375.002676	13.615243	-482.245892	906.372027	-495.063524	893.554395

output_nclust_3_data_id_23_true_nClust_3	-1314.439476	14.440981	-1298.842010	30.038448	-1315.238206	13.642251	-421.278600	907.601857	-435.998053	892.882404

output_nclust_3_data_id_24_true_nClust_3	-1382.748136	14.842146	-1367.984478	29.605804	-1383.328527	14.261754	-490.837784	906.752498	-504.279081	893.311201

output_nclust_3_data_id_25_true_nClust_3	-1318.946829	14.655571	-1305.702237	27.900163	-1320.598157	13.004242	-427.117085	906.485315	-439.965141	893.637259

output_nclust_3_data_id_26_true_nClust_3	-1343.759737	14.322121	-1331.267819	26.814039	-1345.271263	12.810596	-454.428242	903.653616	-466.472601	891.609257

output_nclust_3_data_id_27_true_nClust_3	-1218.126959	14.187293	-1199.094547	33.219704	-1220.001483	12.312769	-320.209712	912.104540	-339.205386	893.108865

output_nclust_3_data_id_28_true_nClust_3	-1293.241432	14.116403	-1271.406175	35.951660	-1293.581062	13.776773	-392.611233	914.746602	-412.897598	894.460237

output_nclust_3_data_id_29_true_nClust_3	-1260.850344	14.815670	-1245.444195	30.221819	-1263.078441	12.587573	-370.522444	905.143570	-386.322760	889.343255

output_nclust_3_data_id_30_true_nClust_3	-1235.309432	15.055165	-1214.358762	36.005836	-1236.526753	13.837844	-337.065272	913.299325	-357.309584	893.055014

output_nclust_3_data_id_31_true_nClust_3	-1304.192940	15.898297	-1286.410920	33.680318	-1304.945518	15.145720	-407.902113	912.189124	-424.541944	895.549294

output_nclust_3_data_id_32_true_nClust_3	-1289.790459	15.020417	-1273.855211	30.955665	-1291.414790	13.396086	-397.598498	907.212378	-413.449123	891.361753

output_nclust_3_data_id_33_true_nClust_3	-1336.056714	16.154782	-1322.187406	30.024089	-1336.396867	15.814629	-444.547772	907.663724	-456.845430	895.366066

output_nclust_3_data_id_34_true_nClust_3	-1247.560028	13.966515	-1229.575894	31.950649	-1249.346570	12.179973	-351.437773	910.088770	-369.657648	891.868895

output_nclust_3_data_id_35_true_nClust_3	-1393.716820	16.050242	-1382.053168	27.713894	-1395.593758	14.173304	-503.500241	906.266820	-515.099490	894.667571

output_nclust_3_data_id_36_true_nClust_3	-1222.435784	15.248687	-1201.148712	36.535759	-1223.418577	14.265894	-323.482853	914.201618	-343.651854	894.032617

output_nclust_3_data_id_37_true_nClust_3	-1207.279962	13.789652	-1189.110146	31.959468	-1209.118001	11.951613	-312.977397	908.092216	-331.038601	890.031013

output_nclust_3_data_id_38_true_nClust_3	-1308.613338	13.588862	-1286.440215	35.761985	-1310.862378	11.339821	-408.800580	913.401619	-431.393950	890.808249

output_nclust_3_data_id_39_true_nClust_3	-1299.296082	14.256821	-1285.397532	28.155371	-1300.050386	13.502517	-407.592081	905.960822	-420.194020	893.358883

output_nclust_3_data_id_40_true_nClust_3	-1326.035587	14.489488	-1306.058159	34.466916	-1327.103597	13.421478	-429.812827	910.712248	-448.736374	891.788701

